ToOtherState,Owner,manufacture_r,active_r,county_name,state_fips,highschool_r,Manufacture,65to74,White,MedianIncome,SameHouse,State,Management,Black,Unemployed,Hispanic,white_r,MedianAge,NotInLabor,CountyFIPS,Bachelor,univ_r,homeowner_r,BornInState,FromOtherCounty,Population,unemp_r,management_r,Foodstamp,FromOtherState,hisp_r,ToOtherCounty,Tenure,Agriculture,Labor,18to24,agriculture_r,HighSchool,CountyState,black_r
24,653,0.0481786133960047,0.4645196506550218,Oliver County,38,0.21397379912663755,41,210,1701,32238,1705,North Dakota,282,3,34,46,0.9284934497816594,48.1,557,065,256,0.13973799126637554,0.8339719029374202,1538,66,1832,0.018558951965065504,0.33137485311398357,0,5,0.025109170305676855,79,783,194,851,101,0.22796709753231492,392,"Oliver County, North Dakota",0.0016375545851528383
74,2548,0.12044668971018346,0.5176162950729425,Pembina County,38,0.27167630057803466,453,700,6773,29708,6305,North Dakota,1090,10,145,208,0.93214973850812,47.2,1772,067,999,0.1374896779521057,0.7723552591694453,5199,326,7266,0.019955959262317642,0.28981653815474606,38,195,0.028626479493531518,357,3299,626,3761,430,0.16644509438978994,1974,"Pembina County, North Dakota",0.0013762730525736307
12,1425,0.043292102759276876,0.47751022262607906,Pierce County,38,0.226715129486597,91,460,4127,21909,3876,North Dakota,730,9,33,60,0.9375283961835529,46.7,1217,069,491,0.11154020899591095,0.7334019557385486,3748,212,4402,0.007496592457973648,0.3472882968601332,38,84,0.013630168105406633,270,1943,306,2102,307,0.1455756422454805,998,"Pierce County, North Dakota",0.002044525215810995
113,3181,0.044659223462756206,0.5208297170630098,Ramsey County,38,0.1949314355146676,268,1014,9926,26219,10080,North Dakota,2030,93,98,222,0.8614823815309842,42.3,2526,071,1808,0.15691720187467453,0.6358185088946632,8882,587,11522,0.00850546780072904,0.3382769538410265,133,207,0.019267488283284152,280,5003,490,6001,1058,0.08165305782369606,2246,"Ramsey County, North Dakota",0.008071515361916333
167,1618,0.22298270893371758,0.5091709464416728,Ransom County,38,0.26173881144534117,619,471,5240,28825,4761,North Dakota,885,28,101,81,0.9611151870873074,44.4,1226,073,713,0.13077769625825386,0.7013437364542696,3957,252,5452,0.018525311812179018,0.3188040345821326,3,137,0.014856933235509904,114,2307,372,2776,324,0.1340057636887608,1427,"Ransom County, North Dakota",0.005135730007336757
5,832,0.05101275318829707,0.52356637863315,Renville County,38,0.20149253731343283,68,221,2476,32372,2202,North Dakota,492,6,15,4,0.9725058915946583,43.1,558,075,300,0.1178318931657502,0.7710843373493976,1827,134,2546,0.00589159465828751,0.3690922730682671,2,87,0.0015710919088766694,212,1079,351,1333,195,0.2633158289572393,513,"Renville County, North Dakota",0.002356637863315004
387,4856,0.157631637413908,0.552032869319924,Richland County,38,0.17587539093640767,1419,1164,15160,27340,13678,North Dakota,2870,92,297,362,0.9296621082970503,38.6,3577,077,2345,0.1438032746673208,0.7339782345828295,7495,722,16307,0.018213037345925064,0.3188180404354588,24,763,0.022199055620285766,449,6616,971,9002,2314,0.10786491890690958,2868,"Richland County, North Dakota",0.005641748942172073
264,3294,0.032872319102024455,0.34788369011923853,Rolette County,38,0.12153964158705809,164,837,2871,21224,13306,North Dakota,1817,45,160,206,0.20019524440415593,30.2,4392,079,1614,0.11254445296701764,0.6967005076142132,12609,117,14341,0.011156823094623805,0.36420124273401483,1306,166,0.01436440973432815,470,4728,322,4989,1444,0.06454199238324314,1743,"Rolette County, North Dakota",0.0031378564953629456
186,1333,0.30817916260954237,0.5317111053585296,Sargent County,38,0.23867460522909656,633,414,3683,32083,3429,North Dakota,634,33,19,87,0.9534040900854258,45.7,955,081,556,0.14392958840279577,0.7786214953271028,2014,117,3863,0.004918457157649495,0.308666017526777,0,92,0.022521356458710846,452,1712,305,2054,281,0.14849074975657253,922,"Sargent County, North Dakota",0.008542583484338596
52,533,0.0787292817679558,0.5484848484848485,Sheridan County,38,0.29848484848484846,57,197,1294,28929,1228,North Dakota,285,9,18,4,0.9803030303030303,53.2,399,083,179,0.13560606060606062,0.8596774193548387,1016,24,1320,0.013636363636363636,0.393646408839779,0,31,0.0030303030303030303,39,620,191,724,62,0.2638121546961326,394,"Sheridan County, North Dakota",0.006818181818181818
56,469,0.012867647058823529,0.3780403057678944,Sioux County,38,0.15149409312022238,21,204,588,20102,3861,North Dakota,504,1,347,131,0.13620569840166782,26.7,1042,085,391,0.09057215659022469,0.42714025500910746,3556,78,4317,0.08037989344452166,0.3088235294117647,356,82,0.03034514709288858,239,1098,117,1632,473,0.07169117647058823,654,"Sioux County, North Dakota",0.0002316423442205235
26,268,0.025974025974025976,0.5384615384615384,Slope County,38,0.25034965034965034,10,61,704,29135,673,North Dakota,197,2,0,3,0.9846153846153847,50,209,087,134,0.1874125874125874,0.8427672955974843,497,20,715,0.0,0.5116883116883116,0,19,0.004195804195804196,16,318,167,385,27,0.43376623376623374,179,"Slope County, North Dakota",0.002797202797202797
1448,7769,0.0879674481689595,0.5726385087654412,Stark County,38,0.20289962275316223,1362,1688,24791,32947,22120,North Dakota,4449,294,423,932,0.9168947407352614,35.8,4896,089,4335,0.1603299060581404,0.7136033801781941,18073,853,27038,0.015644648272801244,0.2873474132919977,0,1552,0.03447000517789777,653,10887,2204,15483,3032,0.14234967383581992,5486,"Stark County, North Dakota",0.010873585324358311
19,683,0.09268292682926829,0.5171543895055499,Steele County,38,0.2330978809283552,95,179,1951,30590,1753,North Dakota,307,0,27,31,0.984359233097881,47.9,555,091,252,0.12714429868819374,0.7297008547008547,1539,116,1982,0.013622603430877902,0.2995121951219512,0,47,0.01564076690211907,95,936,217,1025,131,0.21170731707317073,462,"Steele County, North Dakota",0.0
414,6059,0.12390087929656275,0.5347169452887538,Stutsman County,38,0.2557940729483283,1395,1673,19806,28724,18033,North Dakota,3438,108,304,398,0.9406344984802432,41.1,4627,093,3244,0.15406534954407294,0.6695027624309392,16015,733,21056,0.014437689969604863,0.3053557154276579,0,646,0.018901975683890578,771,9050,951,11259,2188,0.08446576072475354,5386,"Stutsman County, North Dakota",0.005129179331306991
52,791,0.022530329289428077,0.5034904013961605,Towner County,38,0.24040139616055847,26,256,2145,30889,1946,North Dakota,520,0,23,19,0.9358638743455497,48.8,582,095,311,0.13568935427574172,0.7770137524557956,1924,98,2292,0.010034904013961605,0.4506065857885615,0,29,0.008289703315881327,60,1018,350,1154,122,0.30329289428076256,551,"Towner County, North Dakota",0.0
253,2438,0.08775705404112864,0.5159141376757957,Traill County,38,0.1680236861584012,367,694,7623,30111,6884,North Dakota,1421,58,104,232,0.9404145077720207,42.2,1958,097,1538,0.18973599802615346,0.73125374925015,5747,366,8106,0.012830002467308166,0.3397895743663319,17,230,0.028620774734764372,139,3334,472,4182,785,0.1128646580583453,1362,"Traill County, North Dakota",0.007155193683691093
327,3700,0.08913158358287829,0.5136626854867897,Walsh County,38,0.2447520810712993,506,1075,9564,26913,9894,North Dakota,1751,21,185,1111,0.8653637350705755,45.4,2732,099,1421,0.12857401375316685,0.7517269402681837,8739,224,11052,0.0167390517553384,0.3084375550466796,15,155,0.10052479189287007,438,4922,933,5677,760,0.16434736656684867,2705,"Walsh County, North Dakota",0.0019001085776330076
3636,15841,0.03391347014171501,0.5261183830898655,Ward County,38,0.17988277097822455,1175,3959,57220,29386,49756,North Dakota,10134,1992,762,2728,0.8688917909314544,31.5,12384,101,10133,0.15387068363349227,0.6213375171602274,38905,1568,65854,0.011571051113068302,0.2924928565243744,85,5160,0.04142497038904243,1853,25495,2913,34647,10349,0.08407654342367304,11846,"Ward County, North Dakota",0.030248732043611625
31,1532,0.04904364884747425,0.48432304038004753,Wells County,38,0.25748218527315914,100,544,4127,24621,3777,North Dakota,670,0,26,15,0.9802850356294537,51.2,1284,103,627,0.1489311163895487,0.7776649746192893,3339,110,4210,0.006175771971496437,0.3285924472780775,0,64,0.0035629453681710215,165,1970,407,2039,231,0.19960765080922022,1084,"Wells County, North Dakota",0.0
1649,7550,0.041027351567711805,0.5538313751570235,Williams County,38,0.19821916795980196,615,1507,23878,39135,20823,North Dakota,4120,302,185,991,0.8822138476317151,34.3,5190,105,3402,0.1256927510529816,0.6793845046342122,16481,604,27066,0.006835143722751792,0.27484989993328884,29,2382,0.0366142023202542,715,11113,3328,14990,2685,0.2220146764509673,5365,"Williams County, North Dakota",0.01115791029335698
510,7618,0.13830693237949243,0.41429680333074587,Adams County,39,0.29708559734669393,1624,2606,27453,19549,24920,Ohio,2603,68,1754,240,0.9686331239856044,40.7,9295,001,1861,0.06566226801213747,0.7097074715856158,23352,567,28342,0.061886952226377814,0.22168284789644013,19,230,0.008467998024133795,1176,10734,232,11742,2210,0.019758133197070347,8420,"Adams County, Ohio",0.0023992661068379085
1464,27189,0.18250374104119083,0.4811201000359978,Allen County,39,0.26046304541406945,9269,8416,86408,21960,85573,Ohio,12163,12490,5315,2718,0.8185521305015062,38.2,27182,003,11920,0.11291942176161876,0.6764947376278271,85638,3592,105562,0.05034955760595669,0.2394857052847129,35,2106,0.025747901707053676,4049,40191,440,50788,11407,0.0086634638103489,27495,"Allen County, Ohio",0.11831909209753509
738,14644,0.17073739887990044,0.48329010187586935,Ashland County,39,0.29074094958836133,4390,4780,51249,24077,45038,Ohio,6818,397,2634,582,0.9632908537273035,40,14597,005,6917,0.1300139092515319,0.7199960666699444,44356,2687,53202,0.04950941693921281,0.26516801493466086,6,756,0.010939438366978685,2766,20339,829,25712,5793,0.0322417548226509,15468,"Ashland County, Ohio",0.007462125484004361
1430,28158,0.21280434831035175,0.4473621270404401,Ashtabula County,39,0.31011699519661967,9553,9069,90681,21153,87245,Ohio,10358,3428,4072,3625,0.9036832559344667,41.6,29216,007,9258,0.09226077770912643,0.7232424935144993,78290,2366,100346,0.04057959460267475,0.23073667327526676,6,1474,0.03612500747413948,3202,38933,617,44891,7995,0.013744403109754739,31119,"Ashtabula County, Ohio",0.03416180017140693
1790,12549,0.05043852279982526,0.4589605181986428,Athens County,39,0.1668260333127699,1501,4067,58479,12861,46261,Ohio,9566,1484,3306,1126,0.9018969771745836,27,24382,009,9870,0.15222085132634178,0.5650666426512968,47382,6344,64840,0.05098704503392967,0.3214489734198058,64,1623,0.017365823565700184,3063,22208,333,29759,20514,0.011189892133472226,10817,"Athens County, Ohio",0.022887106724244294
436,13468,0.270509977827051,0.5113044236597117,Auglaize County,39,0.28650227832646563,6344,3758,44371,27194,40504,Ohio,6644,161,1374,601,0.9673839579654218,40.5,10538,011,5645,0.12307323347940785,0.743472260557549,39587,1654,45867,0.029956177644057818,0.28330206378986866,7,349,0.013103102448383369,2184,18115,479,23452,3545,0.020424697253965545,13141,"Auglaize County, Ohio",0.0035101489088015347
1575,21001,0.07457079879544255,0.46152192913329415,Belmont County,39,0.3228403994669953,2402,6568,65172,21698,61784,Ohio,7686,2654,2837,529,0.9337899216253779,43.7,20446,013,7581,0.1086212084306449,0.7498482522226586,37826,2246,69793,0.040648775665181325,0.23861413802738196,0,1329,0.007579556689066238,1630,28007,2292,32211,5602,0.07115581633603428,22532,"Belmont County, Ohio",0.038026736205636666
1267,12912,0.16250869694861345,0.45254587981288236,Brown County,39,0.3243972652033105,3270,3976,43036,22345,39877,Ohio,4874,438,2197,322,0.9678841309823678,40.4,13124,015,3448,0.07754587981288233,0.7784409477301502,35616,1564,44464,0.04941075926592299,0.24222244309710764,0,639,0.007241813602015114,1842,16587,327,20122,3482,0.016250869694861347,14424,"Brown County, Ohio",0.00985066570708888
6596,94319,0.15821726722889515,0.506054090754781,Butler County,39,0.21790685268109733,29717,25636,309318,27364,309589,Ohio,63617,28412,14790,15699,0.8333953022195638,36.2,88672,017,66129,0.17817132511033157,0.6990009930780975,261425,14881,371154,0.039848688145621494,0.33870538376352327,38,7023,0.04229780630142744,11908,134934,748,187824,43914,0.003982451656870262,80877,"Butler County, Ohio",0.07655043459049343
478,8571,0.20714933494558646,0.46364623848067554,Carroll County,39,0.34931146851676653,2741,3030,27646,23425,25249,Ohio,3010,204,1007,295,0.9687094852657766,43.9,8742,019,2140,0.07498510809769088,0.7847463834462552,24338,951,28539,0.035285048530081645,0.2274788391777509,0,312,0.010336732191036827,1290,10922,493,13232,2050,0.03725816203143894,9969,"Carroll County, Ohio",0.007148113108378009
690,11250,0.2387020222864218,0.4891490865044918,Champaign County,39,0.30256384374684564,4627,3622,37200,25202,33228,Ohio,4979,805,1842,519,0.9387301907742001,40.6,10223,021,4281,0.1080296759866761,0.7419376112906417,33146,1727,39628,0.046482285252851516,0.25686132893107716,5,468,0.013096800242252953,1884,15163,421,19384,3374,0.021718943458522492,11990,"Champaign County, Ohio",0.02031391945089331
1554,36306,0.1470259183292933,0.46871517738141194,Clark County,39,0.24866900213396648,9462,12762,116592,23783,114904,Ohio,16864,11727,6652,4019,0.8491584306242398,41.1,39366,023,16918,0.12321653569113566,0.6604813622223435,107260,3852,137303,0.04844759400741426,0.26204238921001927,23,2197,0.029271028309650917,4252,54969,632,64356,12397,0.00982037416868668,34143,"Clark County, Ohio",0.0854096414499319
3732,55451,0.13885235689070397,0.5070393582351467,Clermont County,39,0.23355226873903234,14042,15294,188212,29829,176263,Ohio,33892,2659,6432,3244,0.9436550513913261,39.2,47412,025,35096,0.17596390072699925,0.7474490139781903,147882,6225,199450,0.03224868388067185,0.3351363110482651,29,3595,0.016264728002005516,6751,74187,409,101129,16059,0.004044339408082746,46582,"Clermont County, Ohio",0.01333166207069441
727,10464,0.16456572247763113,0.4831267464354804,Clinton County,39,0.28062382078288073,3329,3387,39203,23409,35403,Ohio,5057,1032,2064,636,0.9362804805235126,39.4,11094,027,4194,0.10016479186071506,0.6518813854971343,34592,1752,41871,0.04929426094432901,0.24998764150477037,0,429,0.015189510639822311,1923,16052,442,20229,4030,0.02184981956596965,11750,"Clinton County, Ohio",0.024647130472164505
2108,30197,0.18309162495301032,0.4740391288852207,Columbiana County,39,0.3332989439327719,9254,10039,100786,21930,91117,Ohio,11593,2340,4694,1482,0.9452645795426835,42.8,29858,029,10324,0.09682804674457429,0.715840128958847,81632,2787,106622,0.044024685336984865,0.22936905209425637,10,2197,0.013899570445123896,2982,42184,1232,50543,8147,0.024375284411293354,35537,"Columbiana County, Ohio",0.021946690176511414
586,10757,0.2346142208774584,0.4494397302001741,Coshocton County,39,0.33545474325500435,3877,3432,35425,22046,32031,Ohio,3456,391,1430,313,0.9634736727589208,41.3,11203,031,3063,0.08330613577023499,0.7387542064418653,32419,1019,36768,0.03889251523063533,0.2091376701966717,12,213,0.00851283724978242,1608,14561,762,16525,2870,0.046111951588502266,12334,"Coshocton County, Ohio",0.010634247171453438
379,12339,0.21415673528349585,0.4503903708523097,Crawford County,39,0.3122269727669858,4151,4224,41396,23300,36800,Ohio,4743,381,1810,567,0.9618923691792918,42.5,13394,033,3754,0.08722929640301143,0.7000851063829787,36193,1478,43036,0.042057812064318245,0.24469896300882216,0,302,0.013175016265452179,1564,17625,477,19383,3390,0.024609193623278132,13437,"Crawford County, Ohio",0.008853053257737708
19559,321785,0.11042880443800228,0.5040153434323751,Cuyahoga County,39,0.19572106952749202,70547,101406,769600,25428,1068267,Ohio,222976,375406,69892,64518,0.6071732597614383,40.4,334952,035,264889,0.20898326092118977,0.6017811157594334,928486,20612,1267513,0.05514105180775266,0.34902934353506165,448,17955,0.0509012530837948,29694,534721,1326,638846,114864,0.0020756175979813603,248079,"Cuyahoga County, Ohio",0.29617526605249805
829,15064,0.23934737842547124,0.48065173116089616,Darke County,39,0.33863753164436494,6044,4983,50794,23642,45030,Ohio,5706,336,2135,705,0.9668233816167653,41.2,13789,037,4134,0.07868740126006434,0.7197668307133642,42235,1578,52537,0.040638026533681024,0.22596230001584033,24,783,0.013419114148124179,1663,20929,1071,25252,3995,0.042412482179629334,17791,"Darke County, Ohio",0.006395492700382588
681,11448,0.2656550433924024,0.49601752803196286,Defiance County,39,0.2966103879365898,5112,3359,33856,24963,32608,Ohio,4623,829,1544,3593,0.8726897796107745,39.3,9937,039,4223,0.10885423379301457,0.7466736237933733,28595,1626,38795,0.03979894316277871,0.24024320532141558,10,642,0.09261502770975641,1506,15332,401,19243,3535,0.020838746557189626,11507,"Defiance County, Ohio",0.02136873308416033
3424,53038,0.09081569973099489,0.519312950649265,Delaware County,39,0.1313544640058079,8575,11730,159076,42133,158735,Ohio,47837,6587,3600,4126,0.8749044389811957,37.7,35201,041,60213,0.33116636692131274,0.8156053453074782,124757,8975,181821,0.019799693104756877,0.5066298108491665,0,3463,0.022692648263951908,7185,65029,533,94422,12694,0.005644870898731228,23883,"Delaware County, Ohio",0.03622793846695376
976,21885,0.15931892599869024,0.49956815326633164,Erie County,39,0.278213986599665,6082,7667,64487,25586,65401,Ohio,10569,6221,3134,2829,0.8438939489112228,43.8,20860,043,11407,0.14927502093802344,0.6839489968123008,60767,2973,76416,0.041012353433835844,0.2768565815324165,29,937,0.03702104271356784,3197,31998,453,38175,5942,0.0118664047151277,21260,"Erie County, Ohio",0.08140965242881072
