FromOtherCounty10,ToOtherState10,highschool_r10,65to74_10,county_name,state_fips,HighSchool10,CountyFIPS,Black10,Population10,black_r10,State10,BornInState10,Agriculture10,Management10,MedianAge10,Tenure10,hisp_r10,Bachelor10,SameHouse10,Hispanic10,White10,ToOtherCounty10,univ_r10,CountyState10,Owner10,MedianIncome10,homeowner_r10,FromOtherState10,Manufacture10,white_r10,18to24_10,Foodstamp10
135,420,0.2993443994978379,645,Clark County,29,2146,045,8,7169,0.0011159157483609987,Missouri,2196,211,823,42.3,2811,0.003766215650718371,633,6156,27,7016,172,0.08829683358906402,"Clark County, Missouri",2136,20360,0.759871931696905,222,707,0.978658111312596,515,0
10031,4996,0.19300513917633652,12947,Clay County,29,41499,047,7624,215015,0.035457991302932354,Missouri,125305,603,41593,36,86034,0.055930981559426086,42747,177004,12026,182831,8645,0.19880938539171686,"Clay County, Missouri",62431,31655,0.7256549736150824,5837,13059,0.8503174197149036,17771,46
1364,397,0.27676240208877284,1663,Clinton County,29,5724,049,224,20682,0.010830674016052606,Missouri,14181,322,2611,40.8,8091,0.01745479160622764,2449,17662,361,19612,1651,0.11841214582728943,"Clinton County, Missouri",6182,27129,0.764058830799654,367,1467,0.9482641910840345,1575,0
5432,1790,0.2027766260516003,4591,Cole County,29,15161,051,8094,74767,0.108256316289272,Missouri,55600,426,14556,36.8,29111,0.02308505089143606,14863,60750,1726,62686,4179,0.19879091042839755,"Cole County, Missouri",19799,28509,0.6801209164920476,1502,2231,0.8384180186445892,8277,15
1957,378,0.25831769322641185,1338,Cooper County,29,4542,053,1059,17583,0.06022862992663368,Missouri,13473,319,2357,37.7,6397,0.01325143604618097,1849,13972,233,15679,1245,0.10515839162827731,"Cooper County, Missouri",4627,20795,0.7233078005314991,262,985,0.8917135869874311,1968,0
1095,634,0.27767857142857144,2178,Crawford County,29,6842,055,60,24640,0.002435064935064935,Missouri,19448,231,1775,39.7,9467,0.01424512987012987,1797,20208,351,23792,956,0.0729301948051948,"Crawford County, Missouri",7085,18395,0.7483891412274216,312,2612,0.9655844155844155,1928,51
575,133,0.3275318451254887,870,Dade County,29,2597,057,6,7929,0.0007567158531971245,Missouri,5178,352,718,45.1,3276,0.01362088535754824,510,6631,108,7552,399,0.06432084752175558,"Dade County, Missouri",2538,16791,0.7747252747252747,111,507,0.9524530205574473,524,0
823,266,0.31511330518051506,1513,Dallas County,29,5298,059,0,16813,0.0,Missouri,10755,350,1604,41.4,6444,0.013739368345922797,1217,13957,231,16117,934,0.07238446440254565,"Dallas County, Missouri",5271,19412,0.8179702048417132,500,1099,0.9586034616070898,1274,0
269,141,0.28795310443832994,799,Daviess County,29,2407,061,21,8359,0.002512262232324441,Missouri,6277,487,1062,40,3288,0.00992941739442517,793,7487,83,8151,252,0.09486780715396578,"Daviess County, Missouri",2457,21901,0.7472627737226277,195,358,0.9751166407465007,631,0
1514,131,0.3415164698570541,874,DeKalb County,29,4396,063,1178,12872,0.09151646985705407,Missouri,9261,323,1384,39.7,3961,0.015459912989434431,1133,10237,199,11028,900,0.08802050963331262,"DeKalb County, Missouri",2685,20639,0.6778591264832113,256,403,0.8567433188315724,1134,0
491,326,0.2643737497580177,1600,Dent County,29,4097,065,116,15497,0.007485319739304381,Missouri,11245,621,1621,42.6,6124,0.009614764147899593,1201,13450,149,14898,835,0.07749887074917726,"Dent County, Missouri",4771,19602,0.7790659699542782,258,641,0.9613473575530748,1216,21
169,216,0.30287091825553364,1482,Douglas County,29,4146,067,0,13689,0.0,Missouri,8727,344,1170,42.9,4913,0.007816494995982175,943,12881,107,13431,678,0.06888742786178684,"Douglas County, Missouri",4031,16743,0.8204762874007735,153,801,0.9811527503835196,1227,0
1602,1212,0.2514312383322962,2877,Dunklin County,29,8081,069,3255,32140,0.10127566894835097,Missouri,21373,596,2643,39.2,12885,0.050653391412570005,2147,25090,1628,26834,1186,0.06680149346608587,"Dunklin County, Missouri",8037,16422,0.6237485448195577,1082,2061,0.8349097697573118,2609,8
3106,1415,0.24179794911502228,7459,Franklin County,29,24358,071,1159,100737,0.011505206627157847,Missouri,80068,531,13166,38.5,38556,0.0136394770541112,11040,88440,1374,96904,3229,0.10959230471425593,"Franklin County, Missouri",29623,25220,0.7683110281149497,1563,10469,0.9619504253650595,8441,3
657,142,0.2862919003521586,1486,Gasconade County,29,4390,073,9,15334,0.0005869310029998696,Missouri,12392,240,1892,44,6470,0.008543106821442546,1529,13385,131,14935,1008,0.09971305595408896,"Gasconade County, Missouri",5116,21874,0.7907264296754251,33,1620,0.9739793922003391,1092,27
319,104,0.3039940828402367,689,Gentry County,29,2055,075,13,6760,0.0019230769230769232,Missouri,5166,393,892,42.4,2670,0.008875739644970414,545,5806,60,6626,301,0.08062130177514792,"Gentry County, Missouri",2046,20825,0.7662921348314606,133,411,0.9801775147928994,532,0
14111,7135,0.19196121248010659,18808,Greene County,29,51866,077,7493,270190,0.02773233650394167,Missouri,160911,805,42780,35.6,112993,0.028579888226803362,47925,204165,7722,243255,11524,0.1773751804285873,"Greene County, Missouri",69828,21452,0.6179851849229598,9762,11338,0.9003108923350235,38642,54
527,139,0.2757000195809673,1044,Grundy County,29,2816,079,42,10214,0.004112003132954768,Missouri,7536,520,1108,42.7,4259,0.014294106128842765,880,8308,146,9822,328,0.08615625611905228,"Grundy County, Missouri",2998,19986,0.7039211082413712,175,627,0.9616213040924222,932,0
133,94,0.349289788614249,930,Harrison County,29,3123,081,0,8941,0.0,Missouri,6062,504,970,43.5,3534,0.01286209596242031,470,7948,115,8668,470,0.052566826976848224,"Harrison County, Missouri",2658,19749,0.7521222410865874,195,371,0.9694665026283413,619,0
1006,269,0.3015241585840075,2308,Henry County,29,6746,083,117,22373,0.005229517722254503,Missouri,16321,319,2556,43.3,9459,0.016448397622133824,2386,18662,368,21367,1418,0.1066464041478568,"Henry County, Missouri",6933,20370,0.7329527434189661,238,1340,0.955035086935145,1563,14
242,135,0.3460695270905105,1635,Hickory County,29,3315,085,7,9579,0.0007307652155757385,Missouri,6409,296,877,51.9,4478,0.0008351602463722727,602,8427,8,9250,466,0.06284580853951352,"Hickory County, Missouri",3761,16579,0.8398838767306833,221,273,0.9656540348679403,494,6
203,144,0.3636731391585761,472,Holt County,29,1798,087,4,4944,0.0008090614886731392,Missouri,3569,289,687,45.4,2219,0.0028317152103559872,591,4297,14,4816,209,0.11953883495145631,"Holt County, Missouri",1733,22170,0.7809824245155476,96,288,0.9741100323624595,327,0
854,43,0.2741106719367589,840,Howard County,29,2774,089,545,10120,0.053853754940711464,Missouri,7920,194,1391,39,3856,0.012845849802371542,1422,8368,130,9211,819,0.14051383399209486,"Howard County, Missouri",3024,20998,0.7842323651452282,99,514,0.9101778656126482,1377,0
607,941,0.2790533913437115,3590,Howell County,29,11096,091,129,39763,0.0032442220154414907,Missouri,23665,783,4316,39,15404,0.01783064658099238,3747,35356,709,37872,892,0.09423333249503307,"Howell County, Missouri",11096,18908,0.7203323811996883,646,2845,0.9524432261147298,3344,54
614,179,0.2865042174320525,1052,Iron County,29,3057,093,149,10670,0.013964386129334583,Missouri,8656,332,881,41.9,4287,0.006373008434864105,673,9028,68,10212,505,0.06307403936269916,"Iron County, Missouri",3121,16591,0.7280149288546769,178,455,0.9570759137769447,810,0
13185,23969,0.19836221152418976,41976,Jackson County,29,132307,095,160212,666997,0.24019898140471396,Missouri,398896,918,111781,36.1,271192,0.07865252767253826,118062,540395,52461,426329,17783,0.17700529387688402,"Jackson County, Missouri",171266,26486,0.6315304286262131,19332,31313,0.6391767879015947,61939,278
3353,3299,0.21238122560397812,8046,Jasper County,29,24430,097,2096,115029,0.018221491971589773,Missouri,68787,664,14487,35.1,44505,0.0641229602969686,13639,92752,7376,99855,4026,0.11857009971398517,"Jasper County, Missouri",29254,20416,0.6573194023143467,2968,9434,0.8680854393239965,11783,180
7457,2508,0.2290046332689053,13741,Jefferson County,29,49525,099,1769,216262,0.0081798929076768,Missouri,172040,470,29918,37.1,80083,0.015319381121047618,22997,188269,3313,206731,7542,0.1063386077997984,"Jefferson County, Missouri",67175,27399,0.8388172271268559,2320,13662,0.9559284571491986,18293,58
3537,1768,0.18285582521473454,3001,Johnson County,29,9516,101,2213,52041,0.04252416364020676,Missouri,29660,535,6271,29.6,19184,0.03216694529313426,7122,37825,1674,45990,2621,0.1368536346342307,"Johnson County, Missouri",12383,21158,0.6454858215179317,2992,2538,0.8837262927307316,10547,10
373,31,0.35921625544267055,433,Knox County,29,1485,103,17,4134,0.004112239961296565,Missouri,2793,409,591,44.1,1746,0.005563618771165941,393,3495,23,4032,287,0.09506531204644413,"Knox County, Missouri",1307,16556,0.7485681557846506,104,176,0.9753265602322206,297,0
1761,653,0.27867183301750714,2994,Laclede County,29,9853,105,302,35357,0.008541448652317787,Missouri,22655,519,3098,38.5,14352,0.020957660434991657,3057,28274,741,33527,1608,0.08646095539779959,"Laclede County, Missouri",10168,20430,0.7084726867335563,911,3954,0.9482422151200611,2816,7
1703,729,0.27406718098039806,2716,Lafayette County,29,9130,107,760,33313,0.022813916489058325,Missouri,25694,521,4297,40.2,13394,0.022123495332152614,3566,28168,737,31077,1774,0.10704529763155525,"Lafayette County, Missouri",9910,25681,0.7398835299387786,268,2510,0.9328790562242968,2621,5
1923,765,0.2717275167435436,3172,Lawrence County,29,10427,109,153,38373,0.0039871784848721755,Missouri,24665,725,4536,38.6,15043,0.057748938055403536,3380,32095,2216,35129,2293,0.08808276652854873,"Lawrence County, Missouri",10906,20419,0.7249883666821778,948,3247,0.915461392124671,2793,6
264,203,0.28412310698583293,837,Lewis County,29,2908,111,301,10235,0.029408891060087934,Missouri,4027,319,1138,39.2,3764,0.005959941377625794,853,8839,61,9617,419,0.08334147532975085,"Lewis County, Missouri",2867,20069,0.7616896918172157,389,819,0.93961895456766,1258,0
1892,440,0.27017707907194205,3113,Lincoln County,29,13869,113,996,51333,0.019402723394307757,Missouri,40313,366,5668,35.1,18061,0.02018194923343658,3879,43986,1036,48325,2504,0.07556542574951786,"Lincoln County, Missouri",14817,25442,0.8203864680803942,1047,3911,0.9414022168975124,4081,0
319,107,0.3452121023081722,1183,Linn County,29,4427,115,162,12824,0.012632563942607611,Missouri,9839,242,1318,42.6,5062,0.011930754834684965,1247,11642,153,12385,672,0.09723955084217092,"Linn County, Missouri",3796,20094,0.7499012248123271,107,896,0.9657673112913288,926,0
688,185,0.3102733774480316,1250,Livingston County,29,4642,117,399,14961,0.026669340284740325,Missouri,11863,444,2012,41.3,5688,0.01142971726488871,1978,12754,171,14186,503,0.1322104137423969,"Livingston County, Missouri",3786,21399,0.6656118143459916,205,805,0.9481986498228728,1191,0
748,1467,0.23831247827598193,1683,McDonald County,29,5485,119,142,23016,0.006169621133124783,Missouri,8355,402,1835,36.4,8016,0.11222627737226278,1280,18675,2583,18770,964,0.05561348627042058,"McDonald County, Missouri",5633,19393,0.7027195608782435,1029,2360,0.8155196385123392,2050,64
402,149,0.2930690520625523,1465,Macon County,29,4554,121,373,15539,0.024004118669155028,Missouri,11997,343,1992,42,6348,0.009653130832099878,1606,13918,150,14747,435,0.10335285410901603,"Macon County, Missouri",4858,21502,0.7652804032766226,143,855,0.9490314692065126,1086,10
296,25,0.2492460673241503,1183,Madison County,29,3058,123,14,12269,0.0011410872931779282,Missouri,9557,314,1055,40.1,4757,0.01475262857608607,896,10258,181,11873,560,0.0730295867633874,"Madison County, Missouri",3678,18160,0.7731763716628127,470,709,0.96772353085011,995,0
618,121,0.29077474736498965,891,Maries County,29,2676,125,145,9203,0.01575573182657829,Missouri,7600,347,1399,41.9,3615,0.018254916874932088,883,8058,168,8908,518,0.0959469738128871,"Maries County, Missouri",2966,21712,0.8204702627939142,45,688,0.9679452352493753,751,0
1434,690,0.2719829245250009,2188,Marion County,29,7773,127,1429,28579,0.05000174953637286,Missouri,18729,267,3684,38.6,11384,0.014626124077119563,3215,22863,418,26091,1261,0.11249518877497464,"Marion County, Missouri",7664,21155,0.6732255797610681,571,2416,0.912943070086427,2686,0
244,56,0.3218976145805414,372,Mercer County,29,1201,129,6,3731,0.0016081479496113642,Missouri,2144,422,651,43.9,1554,0.012865183596890914,365,2959,48,3630,148,0.09782900026802466,"Mercer County, Missouri",1176,19213,0.7567567567567568,187,86,0.9729295095148753,251,0
1015,280,0.2968353154605926,2144,Miller County,29,7363,131,155,24805,0.006248740173352147,Missouri,17958,342,2738,40.2,10410,0.013989115097762548,1991,20748,347,23885,1665,0.0802660753880266,"Miller County, Missouri",7835,20025,0.7526416906820365,264,1088,0.9629107034872002,2020,28
838,188,0.2773810365551863,1174,Mississippi County,29,3923,133,2987,14143,0.2111998868698296,Missouri,10215,427,1334,38.9,5287,0.03740366258926678,1008,11346,529,10438,652,0.07127200735346108,"Mississippi County, Missouri",3319,14961,0.627766219027804,233,499,0.7380329491621297,1348,4
1353,57,0.2591802430824929,1057,Moniteau County,29,4009,135,538,15468,0.034781484354797,Missouri,12107,397,2133,36.8,5475,0.0360744763382467,1758,12817,558,14050,1429,0.11365399534522885,"Moniteau County, Missouri",4288,23522,0.7831963470319635,160,939,0.908326868373416,1320,0
536,160,0.32430050671954175,899,Monroe County,29,2944,137,243,9078,0.026768010575016522,Missouri,6909,226,1228,43.2,3835,0.010575016523463317,740,7738,96,8583,516,0.08151575236836307,"Monroe County, Missouri",2931,22229,0.7642764015645371,50,746,0.9454725710508922,665,0
766,232,0.300645055932065,1119,Montgomery County,29,3682,139,153,12247,0.012492855393157507,Missouri,10038,335,1122,42.2,4869,0.01306442394055687,1032,10041,160,11672,590,0.08426553441659182,"Montgomery County, Missouri",3739,20460,0.7679194906551653,195,926,0.9530497264636237,849,0
746,184,0.29397508603557754,2555,Morgan County,29,6065,141,153,20631,0.007416024429256944,Missouri,12663,525,2029,46.2,8414,0.01575299306868305,1725,18103,325,19736,1425,0.08361204013377926,"Morgan County, Missouri",6874,20497,0.8169717138103162,295,860,0.9566186806262421,1454,0
1046,158,0.2805220990077997,1584,New Madrid County,29,5287,143,2963,18847,0.15721334960471162,Missouri,13906,608,2003,39.8,7719,0.01183212182310182,1565,15315,223,15337,1250,0.08303708813073699,"New Madrid County, Missouri",4966,18804,0.6433475838839228,510,1402,0.8137634636812224,1502,3
2684,1683,0.226837615746773,4744,Newton County,29,13057,145,392,57561,0.006810166605861608,Missouri,32564,757,7453,38.4,21618,0.04099998262712601,6899,47999,2360,50895,3135,0.11985545768836539,"Newton County, Missouri",16134,20688,0.7463225090202609,1686,4730,0.8841924219523636,5045,51
2439,903,0.21184490469367376,1454,Nodaway County,29,4879,147,416,23031,0.018062611263080196,Missouri,15582,591,3158,28.3,8341,0.017324475706656246,2965,16303,399,21673,884,0.12873952498805957,"Nodaway County, Missouri",5053,17170,0.6058026615513727,673,2155,0.9410359949633104,6244,30
390,336,0.2982586833038458,1215,Oregon County,29,3203,149,22,10739,0.0020486078778284757,Missouri,5661,270,718,45,4470,0.0072632461123009594,768,9146,78,10250,258,0.07151503864419406,"Oregon County, Missouri",3349,14819,0.7492170022371365,580,446,0.9544650339882671,719,0
774,70,0.3068710052295177,1061,Osage County,29,4225,151,79,13768,0.00573794305636258,Missouri,12110,402,1856,39.6,5301,0.006246368390470656,1194,12321,86,13543,672,0.08672283556072051,"Osage County, Missouri",4485,25448,0.8460667798528579,69,1097,0.9836577571179547,1255,0
131,130,0.32338976052848883,1342,Ozark County,29,3133,153,5,9688,0.0005161023947151115,Missouri,4162,452,843,47.9,3964,0.010941370767960363,798,9253,106,9362,455,0.08236994219653179,"Ozark County, Missouri",3265,18361,0.8236629667003027,116,512,0.9663501238645748,609,16
500,534,0.25108947113574004,1383,Pemiscot County,29,4667,155,5245,18587,0.2821864744176037,Missouri,12024,323,1567,36.3,7026,0.017377737128100285,1147,15235,323,12954,1143,0.0617097971700651,"Pemiscot County, Missouri",3944,15826,0.5613435809849132,276,1161,0.6969387206111799,1593,20
686,136,0.31090438183836355,1477,Perry County,29,5882,157,54,18919,0.0028542734816850786,Missouri,15382,437,2112,39.1,7691,0.01310851524922036,1535,16310,248,18286,420,0.08113536656271474,"Perry County, Missouri",6003,23800,0.7805226888571057,179,2119,0.9665415719646916,1592,8
1346,817,0.22610431144347992,2979,Pettis County,29,9403,159,1217,41587,0.02926395267751942,Missouri,28836,688,4534,37,16288,0.06932454853680237,4255,34076,2883,36444,2034,0.10231562747974127,"Pettis County, Missouri",11644,20548,0.7148821218074656,681,4114,0.876331545915791,3897,36
3273,1356,0.20045870528185641,3154,Phelps County,29,8915,161,1072,44473,0.02410451285049356,Missouri,29146,286,7019,34.1,16726,0.02118139095631057,6755,34721,942,40370,2155,0.15188991073235447,"Phelps County, Missouri",10960,17325,0.6552672485950017,992,1279,0.9077417759089785,7891,7
1561,221,0.29618074233458846,1517,Pike County,29,5506,163,1333,18590,0.07170521785906402,Missouri,14046,338,1961,40.1,6721,0.018665949435180205,1609,15243,347,16509,1309,0.0865519096288327,"Pike County, Missouri",4812,20110,0.7159648861776521,289,1069,0.8880580957504034,1600,0
5550,2731,0.16571915207033858,5227,Platte County,29,14400,165,4596,86894,0.0528920293691164,Missouri,44454,268,18684,38.2,35065,0.047195433516698505,21468,69657,4101,74171,4607,0.24705963587819643,"Platte County, Missouri",23735,34369,0.6768857835448453,4514,4497,0.8535802241811863,7182,40
1961,512,0.24475251391193986,2543,Polk County,29,7521,167,123,30729,0.004002733574148199,Missouri,19370,509,3732,37.7,11718,0.01910247648800807,3257,24328,587,27677,1065,0.10599108334146896,"Polk County, Missouri",8440,17334,0.7202594299368493,879,960,0.9006801392821113,3561,43
2255,6677,0.18096673046381886,2173,Pulaski County,29,8888,169,5785,49114,0.117787188988883,Missouri,14814,337,4672,26.6,15412,0.08582074357616973,4805,28393,4215,35799,1584,0.09783361159750784,"Pulaski County, Missouri",8661,22001,0.5619647028289645,12001,785,0.7288960377896323,11250,7
